time_s,vx_ms,vy_ms,vertical_speed_ms,pitch_deg,roll_deg,power_w,rpm
2202.035029,8.147942,0.792957,0.115038,1.94,-18.27,978.984,2279.761905
2202.788913,9.458327,0.186742,0.128406,-0.54,-18.11,973.952,2381.666667
2203.542796,10.605221,-0.049311,-0.058571,-2.61,-16.63,963.79,2330.714286
2204.29668,11.103502,-0.181138,-0.006088,-3.01,-13.58,956.084,2298.571429
2205.000305,11.246215,-0.268981,-0.17044,-4.05,-10.91,825.439,2133.809524
2205.754188,11.266814,-0.263449,0.020696,-5.43,-11.12,701.722,1982.142857
2206.508072,11.203563,-0.110359,-0.115663,-5.35,-8.55,781.214,2065.238095
2207.261956,10.995833,-0.064287,0.074193,-4.07,-9.51,599.064,2014.047619
2208.015839,10.998939,-0.089655,0.039992,-4.51,-9.83,865.425,2160.952381
2208.769723,10.922003,-0.016018,-0.033173,-4.91,-9.29,733.09,2108.095238
2209.523606,10.859632,-0.020576,-0.078203,-5.29,-10.5,786.556,2150.238095
2210.27749,10.866165,-0.117775,0.067071,-5.28,-11.06,800.685,2089.761905
2211.031374,10.855371,-0.152933,0.006476,-5.4,-11.59,734.556,2136.190476
2211.785257,10.905043,0.006001,0.008676,-5.88,-11.53,843.717,2183.809524
2212.539141,11.012815,-0.059437,0.037997,-5.07,-10.23,882.514,2192.380952
2213.293025,10.936776,-0.039864,-0.031346,-5.1,-11.01,867.064,2187.619048
2214.046908,10.881734,0.004823,0.154043,-5.1,-8.38,866.117,2106.190476
2214.750533,10.884753,-0.049566,-0.019136,-3.72,-10.19,773.089,2153.095238
2215.504417,10.991311,-0.111044,0.152845,-4.03,-10.26,788.53,2043.333333
2216.2583,11.104401,-0.061912,0.107989,-5.44,-9.44,760.474,2047.619048
2217.012184,10.890332,0.040123,0.017458,-5.69,-9.68,791.999,2026.190476
2217.766068,10.955105,0.059681,0.131869,-6.04,-9.67,876.203,2090.714286
2218.519951,10.990182,0.070944,-0.045738,-5.03,-9.84,949.753,2180.47619
2219.324094,11.105114,-0.008348,0.106983,-5.11,-7.4,424.859,2067.619048
2220.027719,10.912285,-0.01065,0.150418,-4.43,-6.95,478.929,2005.952381
2220.781602,10.853752,-0.119422,0.054352,-6.22,-9.46,515.947,1933.333333
2221.535486,10.85599,-0.00714,0.099269,-5.48,-10.94,830.135,2009.761905
2222.289369,10.805304,-0.045205,0.060416,-4.57,-6.5,742.705,2098.809524
2223.043253,9.955916,-0.023416,-0.039,-5.84,-0.14,837.132,2133.333333
2223.797137,8.709195,-0.079518,0.007903,-7.18,5.19,599.567,2008.095238
2224.500761,6.928974,-0.0524,0.097888,-7.82,10.85,614.761,2013.333333
2225.254645,4.597676,0.056388,0.02422,-7.07,14.16,500.148,1952.380952
2226.008529,2.383282,-0.145041,-0.027719,-4.8,14.65,390.903,1930.952381
2226.762412,0.670276,-0.678331,-0.083499,-1.17,7.37,556.178,2101.190476
2227.516296,0.034255,-1.675776,-0.029738,3.92,3.47,780.952,2118.809524
2228.27018,-0.231984,-3.06321,-0.054546,9.98,2.17,796.789,2197.380952
2229.024063,-0.218075,-5.28464,-0.06394,15.36,2.84,919.494,2249.52381
2229.777947,-0.255942,-7.317765,-0.123536,14.36,2.54,809.2,2215.714286
2230.531831,-0.125544,-8.981438,-0.121147,12.51,3.21,781.241,2162.142857
2231.285714,-0.280545,-10.213593,-0.188763,10.37,3.6,795.592,2210.238095
2232.039598,-0.409451,-10.895711,-0.127245,5.27,2.8,814.385,2206.190476
2232.793482,-0.566486,-11.015539,-0.045296,3.2,1.65,722.188,2220.47619
2233.547365,-0.499985,-11.124459,0.022069,3.88,0.65,743.236,2188.095238
2234.25099,-0.539002,-11.062643,-0.001861,1.35,1.07,889.079,2185.238095
2235.004874,-0.590877,-11.015778,0.061321,2.25,0.11,676.967,2135.952381
2235.758757,-0.431655,-10.912719,0.120865,2.55,0.32,771.615,2158.571429
2236.512641,-0.512248,-10.874586,0.196258,3.08,1.29,659.637,2154.285714
2237.266525,-0.560584,-10.906689,0.140211,2.85,0.76,707.865,2155.952381
2238.020408,-0.508754,-10.892672,0.115592,2.33,1.98,686.006,2131.428571
2238.774292,-0.530282,-10.903831,0.0315,3.7,1.97,585.192,2101.428571
2239.528175,-0.53133,-10.876554,0.061377,3.08,1.55,618.499,2127.380952
2240.282059,-0.532716,-10.979428,0.029892,3.47,2.37,614.532,2099.285714
2241.035943,-0.515532,-10.573932,0.084974,-2.23,1.28,764.623,2144.285714
2241.789826,-0.633813,-9.754887,0.036493,-6.5,3.58,602.489,2146.190476
2242.54371,-1.259407,-8.22194,0.073421,-13.4,6.96,759.528,2156.190476
2243.297594,-2.343422,-6.267969,-0.083861,-17.52,11.26,803.22,2186.428571
2244.001218,-3.724654,-4.088577,-0.183411,-16.18,13.41,632.011,2187.619048
2244.755102,-6.042362,-2.175848,0.097368,-15.93,19.37,975.922,2259.761905
2245.508986,-7.953968,-0.849929,-0.309198,-16.02,18.77,897.536,2263.571429
2246.262869,-9.668336,0.175846,-0.236057,-11.76,16.55,955.808,2133.333333
2247.016753,-10.887606,0.355497,0.01501,-8.08,12.71,909.204,2174.047619
2247.770637,-11.24074,0.458419,0.038254,-7.73,8.45,685.795,2075.238095
2248.52452,-11.138104,0.518708,0.079358,-8.35,5.77,580.414,1913.809524
2249.278404,-11.17118,0.484311,0.10397,-4.74,9.53,757.408,2016.428571
2250.132805,-11.106409,0.470435,0.194242,-6.22,7.18,743.691,2155.952381
2250.786171,-11.136743,0.441286,0.186953,-5.19,5.13,727.557,2062.619048
2251.540055,-11.051689,0.446561,0.156204,-3.89,5.61,814.358,2012.142857
2252.293938,-10.982097,0.260632,-0.064086,-3.69,7.72,718.167,2006.666667
2253.299117,-10.888317,0.18451,-0.042815,-5.54,5.57,525.941,1849.047619
2253.851965,-10.906713,0.241009,-0.036223,-4.78,7.24,604.342,1977.857143
2254.50533,-10.9539,0.326337,-0.086466,-4.55,5.74,808.705,1956.904762
2255.259214,-10.945508,0.338751,-0.014174,-4.32,5.74,709.711,2016.904762
2256.013098,-10.880823,0.320787,-0.060205,-5.62,5.31,694.548,2004.52381
2256.766981,-10.900017,0.271717,-0.027699,-5.86,5.18,602.704,1902.380952
2257.520865,-10.863643,0.318897,0.040247,-5.51,6.61,731.406,1956.190476
2258.274749,-10.923831,0.299209,-0.076866,-7,5.62,725.732,1975.47619
2259.179409,-10.996879,0.317101,0.004846,-6.63,6.22,663.268,1957.619048
2259.832775,-10.925925,0.356431,0.112127,-3.84,8.55,627.32,2053.571429
2260.636917,-11.061159,0.079135,0.039981,-6.82,6.42,801.479,1953.095238
2261.290283,-11.078482,0.152811,0.052872,-7.3,6.45,622.428,1974.047619
2262.044167,-11.02397,0.218269,0.080105,-7.86,6.68,694.035,1915
2262.798051,-10.996209,0.365389,0.147335,-6.18,5.63,560.959,1940.714286
2263.602193,-11.063133,0.257697,0.1548,-4.6,6.62,681.836,2011.190476
2265.059701,-10.648886,0.340298,0.07947,-3.76,6.45,841.244,2003.333333
2266.466951,-8.901272,0.711909,0.025271,-8.94,-5.3,661.123,2071.190476
2266.919281,-7.791834,1.268201,-0.018381,-12.39,-10.26,754.176,1998.571429
2267.321352,-6.662054,1.937897,0.011393,-13.34,-13.61,697.073,2065.47619
2268.024977,-4.585831,3.423378,-0.043175,-16.69,-17.78,763.671,2066.666667
2268.778861,-2.782635,5.407361,-0.10132,-21.95,-17.01,801.159,2115.238095
2269.532744,-1.172915,7.778324,-0.211842,-21.76,-14.01,976.25,2240.952381
2270.286628,-0.214857,9.372708,0.035844,-20.36,-9.7,1096.725,2370.714286
2271.040512,0.065388,10.510375,0.007078,-20.16,-5.07,1048.248,2426.666667
2271.794395,0.031834,11.095647,0.236512,-16.07,-6.02,882.459,2306.190476
2272.548279,0.196822,11.289494,-0.040238,-13.48,-3.49,621.287,2245
2273.251904,0.163961,11.345333,-0.07711,-12.25,-1.28,325.521,2092.380952
2274.005787,0.04613,11.102712,-0.126848,-12.32,-1.74,776.135,2004.285714
2274.759671,0.051069,10.988384,-0.07678,-13.15,-3.79,680.752,1991.904762
2275.513555,-0.046747,10.936334,-0.084029,-14.03,-3.86,598.921,1975.952381
2276.267438,-0.143954,10.836518,-0.001201,-13.38,-3.8,727.164,2033.809524
2277.021322,0.008109,10.979132,-0.142805,-12.4,-3.9,494.771,2090
2277.775206,0.000118,10.950753,0.084851,-12.16,-4.15,696.589,2082.857143
2278.529089,-0.082614,10.939713,0.173505,-12.05,-4.01,778.709,2230.714286
2279.282973,-0.051182,10.871126,0.061939,-12.57,-4.53,525.329,2105.952381
2280.036857,0.012316,10.687778,0.296884,-7.9,-3.28,965.968,2171.666667
2280.79074,0.02541,9.966118,0.013855,-2.17,-4.84,563.09,2080
2281.795918,0.752092,7.53193,0.17079,5.03,-9.86,550.604,1774.52381
2284.911971,8.820471,0.346231,0.061788,3.81,-19.41,1039.822,2105.47619
2285.314042,9.704144,0.002352,0.138139,0.93,-18.47,851.992,2125
2286.017667,10.54169,-0.125898,0.011989,-2.12,-17.2,1075.651,2438.571429
2286.77155,11.142608,-0.14957,-0.055316,-0.79,-12.92,736.041,2266.428571
2287.525434,11.184201,-0.243482,-0.140721,-1.81,-10.03,826.916,2323.333333
2288.279318,11.063281,-0.201824,-0.102783,-2.79,-11.48,757.406,2120.47619
2289.234237,11.052928,-0.060801,0.012554,-3.24,-11.93,648.462,1999.52381
2289.787085,11.047997,-0.077275,0.139534,-3.47,-11.59,737.606,2063.809524
2290.540969,11.103448,-0.010271,-0.060474,-4.15,-11.14,853.394,2061.666667
2291.294852,11.001018,0.071211,0.204919,-3.3,-9.94,730.703,2031.428571
2292.048736,10.964636,-0.020444,0.049956,-3.01,-11.43,738.545,2095.47619
2292.752361,10.876781,-0.046111,0.143794,-2.61,-11.01,979.475,2055.714286
2293.506244,10.883328,-0.058639,0.022628,-3.02,-9.71,867.624,2201.904762
2294.260128,10.847764,-0.011778,-0.108329,-3.3,-10.4,656.079,2060.952381
2295.014012,10.910493,-0.053661,0.064882,-3.33,-9.04,719.295,2110.952381
2295.767895,10.915057,-0.069958,0.018086,-4.62,-10.01,810.01,2056.428571
2296.521779,10.858912,0.017331,0.154524,-2.84,-10.76,924.566,2113.809524
2297.275663,10.95517,0.07993,-0.001206,-3.23,-10.86,801.5,2187.857143
2298.029546,10.954711,-0.125945,-0.134422,-3.79,-11.9,815.706,2139.761905
2298.833689,10.974868,0.010834,-0.110201,-3.95,-10.96,473.854,2020
2299.537313,10.94075,0.061001,0.031744,-2.66,-10.03,1198.099,2175
2300.291197,10.899803,-0.094629,0.046467,-2.78,-11.56,675.813,2188.571429
2301.045081,10.99057,-0.131298,0.158622,-2.29,-10.32,788.654,2143.095238
2301.798964,10.932462,-0.147628,-0.022129,-5.06,-13.89,775.719,2200.952381
2302.503356,11.088687,-0.046764,0.148485,-4.65,-11.31,967.9,2115.952381
2303.258389,10.98283,0.0461,0.086547,-3.06,-10.3,727.562,2022.380952
2304.013423,10.994763,-0.02512,0.097732,-2.64,-9.47,1120.106,2208.095238
2304.768456,10.84017,-0.028969,0.004608,-2.26,-6.69,886.399,2177.619048
2305.52349,9.994097,-0.103325,-0.021013,-4.29,-1.46,858.775,2109.285714
2306.278523,8.692276,-0.087625,-0.00255,-5.55,1.08,762.108,2052.857143
2307.033557,6.84023,0.029893,0.214563,-6.44,7.3,857.412,2054.52381
2307.788591,4.875353,-0.005594,0.006787,-6.92,11.67,538.612,2016.904762
2308.543624,2.369632,-0.143089,-0.18551,-5.25,15.69,526.723,1779.52381
2309.298658,0.589272,-0.555829,-0.104636,-2.12,7.75,533.438,1963.095238
2310.003356,0.064752,-1.328732,0.062179,3.84,2.37,827.852,2260.952381
2310.758389,-0.097692,-2.757066,-0.01212,9.65,4.19,846.896,2212.857143
2311.513423,-0.208645,-4.709608,-0.119334,14.6,4.82,797.116,2191.904762
2312.268456,-0.220049,-6.702671,-0.027427,13.3,4.26,816.67,2144.047619
2313.02349,-0.233827,-8.296876,0.073665,10.76,3.09,965.196,2251.190476
2313.778523,-0.36658,-9.404847,-0.005626,10.3,3.57,928.487,2245.238095
2314.533557,-0.406544,-10.275611,-0.067286,8.35,2.3,772.193,2204.52381
2315.288591,-0.431319,-10.618985,-0.064567,4.83,0.46,774.452,2186.666667
2316.043624,-0.440305,-10.71403,-0.070579,4.5,0.87,798.845,2189.285714
2316.798658,-0.46065,-10.825584,-0.085924,4.11,1.4,710.628,2172.380952
2317.503356,-0.457344,-10.857546,-0.003016,2.81,0.92,700.109,2154.047619
2318.258389,-0.598344,-10.800628,0.036185,3.08,0.27,706.128,2164.761905
2319.013423,-0.537903,-10.777566,0.138335,3.94,0.32,681.623,2134.52381
2319.768456,-0.524895,-10.797385,0.211077,4.22,1.35,741.126,2159.285714
2320.52349,-0.502919,-10.758572,0.095656,4.3,0.3,674.834,2195
2321.278523,-0.504859,-10.736061,0.020501,4.53,0.89,760.682,2162.857143
2322.033557,-0.547697,-10.812472,-0.018972,4.3,0.96,666.765,2175.47619
2322.788591,-0.523612,-10.89061,-0.131547,3.85,0.62,803.077,2180.47619
2323.543624,-0.523165,-10.795348,-0.058634,1.41,0.35,758.751,2196.190476
2324.298658,-0.470794,-10.241369,-0.084948,-3.13,-0.64,821.029,2191.190476
2325.003356,-0.712174,-9.153159,-0.005629,-8.64,2.36,771.286,2192.142857
2325.758389,-1.586933,-7.456238,-0.028614,-13.89,5.71,715.997,2177.857143
2326.513423,-3.051152,-5.170239,0.016972,-19.37,9.54,747.561,2193.333333
2327.268456,-4.784398,-3.119161,0.107365,-18.63,13.63,881.885,2253.095238
2328.02349,-7.125099,-1.347895,0.110138,-17.45,15.09,943.36,2330.238095
2328.778523,-8.829783,-0.227957,0.075345,-15.22,13.36,972.957,2293.809524
2329.533557,-10.207905,0.365097,0.066753,-10.82,12.07,996.413,2263.571429
2330.288591,-10.924268,0.433796,0.057955,-8.46,10.23,907.351,2190.47619
2331.043624,-11.191396,0.45994,0.023975,-8.34,6.15,824.541,2126.428571
2331.798658,-11.260685,0.491044,-0.048598,-7.51,6.28,782.633,2045
2332.503356,-11.232338,0.439947,-0.015683,-6.52,6.16,751.823,2042.857143
2333.258389,-11.133101,0.381001,0.011608,-6.86,5.47,704.842,2034.52381
2334.013423,-11.070959,0.415226,0.074367,-5.41,5.76,780.087,2037.857143
2334.768456,-11.035533,0.388747,-0.024381,-4.65,6.7,711.92,2026.190476
2335.674497,-10.831224,0.383821,-0.211038,-1.46,7.25,615.382,1932.619048
2336.630872,-10.978498,0.292393,-0.39863,-1.35,9.51,294.762,1901.190476
2337.637584,-10.969368,0.239419,-0.229693,-0.81,6.69,414.843,1743.095238
2337.788591,-11.011208,0.228031,-0.233124,-0.73,7.38,750.961,1962.619048
2338.543624,-10.836568,0.18276,-0.188338,-0.81,6.9,745.102,1908.809524
2339.348993,-10.941836,0.147137,-0.177933,-2.02,7.25,583.663,1973.571429
2340.003356,-11.003037,0.079186,-0.112599,-4.98,9.13,849.199,2050.47619
2340.758389,-10.964709,0.241185,-0.007668,-5.2,7.45,790.915,2073.809524
2341.513423,-11.014095,0.380347,0.247235,-6.69,6.5,587.811,2070.238095
2342.268456,-10.975418,0.471642,0.32775,-4.51,8.37,959.5,2143.809524
2343.02349,-11.058369,0.372696,0.155193,-3.55,6.68,688.732,2021.666667
2343.778523,-11.034827,0.336936,0.117297,-3.62,5.23,654.237,2042.619048
2344.533557,-10.995669,0.343483,-0.01085,-3.15,6.74,683.403,2026.666667
2345.288591,-10.925865,0.290857,-0.002407,-2.67,7.07,771.432,2015.952381
2346.043624,-10.966458,0.246894,-0.115546,-3.85,7.13,786.858,2112.619048
2346.798658,-11.049695,0.191784,-0.010922,-5.01,6.95,659.923,2055.714286
2347.503356,-10.892913,0.307688,0.123334,-4.61,8.13,837.334,2060.47619
2348.258389,-10.567541,0.364545,0.1145,-4.77,2.53,867.078,2059.761905
2349.063758,-9.587184,0.439814,-0.095176,-9.05,-3.2,611.538,1959.285714
2349.768456,-8.140382,1.10951,-0.048531,-13.34,-7.49,670.582,1970.952381
2350.52349,-5.946452,2.409527,-0.030342,-19.36,-12.73,681.999,1986.190476
2351.278523,-3.865016,4.114668,0.04795,-22.96,-10.89,461.373,1958.095238
2352.033557,-2.008686,6.571122,0.059688,-26.26,-9.06,879.144,2123.333333
2352.788591,-0.78471,8.42833,0.000379,-23.47,-8.2,777.445,2165.238095
2353.543624,0.090422,9.998688,-0.239552,-22.62,-3.66,925.606,2216.666667
2354.298658,0.162581,10.851686,0.022886,-18.19,-0.62,759.071,2229.285714
2355.003356,-0.00823,11.029094,0.093657,-16.82,-1.5,896.436,2370.47619
2355.758389,0.163585,11.206295,0.094976,-16.25,-1.42,668.156,2184.285714
2356.513423,0.211837,11.314243,-0.020327,-15.12,-1,870.85,2187.142857
2357.268456,0.079505,11.242971,0.097646,-13.41,-0.82,1016.421,2091.190476
2358.02349,0.002896,11.082394,-0.009782,-12.4,-0.39,654.441,2057.857143
2358.778523,-0.039624,10.932861,0.143177,-12.78,-0.92,770.513,2143.809524
2359.533557,-0.024248,10.929128,0.016691,-13.4,-0.7,784.233,2175
2360.288591,-0.093597,10.903411,0.134525,-12.75,-0.63,808.915,2218.333333
2361.043624,-0.099984,10.927358,0.098271,-13.26,-0.72,892.427,2202.380952
2361.798658,-0.078041,10.935178,0.058429,-13.48,-0.54,927.634,2224.047619
2362.503356,-0.064391,10.91043,0.133897,-12.38,0.58,857.033,2203.333333
2363.258389,-0.066146,10.319424,0.100004,-8.35,-0.76,1000.656,2230
2364.013423,0.244067,9.289579,-0.097686,-2.87,-5.31,717.344,2121.428571
2364.768456,1.064464,7.787112,-0.105001,2.76,-9.94,602.093,2047.380952
2365.52349,2.480425,5.431602,-0.095746,8.2,-15.9,484.188,2030.952381
2366.278523,4.239538,3.347743,-0.056541,4.78,-20.53,631.779,2064.047619
2367.033557,6.833455,1.524421,0.023156,0.75,-22.28,648.203,2107.142857
2367.788591,8.547959,0.56745,0.131422,-0.63,-18.58,1105.396,2322.142857
2368.543624,10.032457,-0.078497,0.10026,-3.94,-18.28,945.172,2387.857143
2369.298658,10.837705,-0.165964,0.04629,-5.39,-15.4,998.728,2410.47619
2370.003356,11.244974,-0.173415,0.010605,-5.11,-11.24,1014.723,2435.952381
2370.758389,11.185995,-0.222894,-0.060604,-6.71,-11.21,953.819,2355.952381
2371.513423,11.268666,-0.17676,-0.093706,-7.33,-10.2,894.047,2192.142857
2372.268456,11.136786,-0.053243,0.039984,-7.28,-9.17,707.839,2173.095238
2373.02349,11.030554,-0.046328,0.055162,-7.11,-9.48,839.615,2184.047619
2373.778523,11.022429,0.02195,0.163483,-7.11,-8.94,837.252,2222.857143
2374.533557,10.994954,-0.033298,-0.006514,-6.59,-8.83,964.881,2173.571429
2375.288591,10.921625,-0.037523,-0.13752,-7.26,-9.15,911.601,2065.238095
2376.043624,10.823891,0.046404,0.073515,-7.17,-9.93,559.778,1950.952381
2376.798658,10.881423,0.084636,0.082201,-6.63,-9.99,702.611,2140.47619
2377.503356,10.932517,-0.107544,0.018013,-7.54,-10.71,775.539,2170.714286
2378.258389,10.98024,-0.061888,-0.143804,-8.42,-10.26,616.369,2065.238095
2379.013423,10.925639,0.004165,-0.073308,-7.05,-9,568.512,2009.761905
2379.768456,10.858416,0.073998,-0.061396,-5.38,-9.45,919.217,2171.190476
2380.52349,10.854543,-0.170574,-0.239592,-6.23,-12.16,623.086,2128.571429
2381.278523,10.904779,0.028603,0.089275,-6.74,-9.98,512.441,2050.952381
2382.033557,11.079767,0.072971,-0.069237,-4.95,-11.29,486.997,2117.857143
2382.788591,11.124542,-0.124198,0.069449,-4.97,-11.35,725.809,1993.809524
2383.543624,11.142688,-0.034205,0.007478,-6.66,-9.91,488.352,2096.190476
2384.298658,11.113255,-0.03144,-0.024618,-5.69,-9.55,810.681,2123.095238
2385.003356,11.020977,-0.144602,0.088596,-5.45,-8.76,754.437,1981.190476
2385.758389,10.92999,0.01763,0.094954,-6,-8.86,601.586,2103.571429
2386.513423,10.971902,-0.068162,-0.019407,-7.12,-9.66,520.301,1953.095238
2387.268456,10.901024,0.02149,0.115751,-6.87,-8.64,546.245,2003.095238
2388.02349,10.568895,-0.037805,0.121874,-4.93,-4.39,527.219,2007.380952
2388.778523,9.659154,-0.045245,0.036498,-5.89,2.43,756.306,2117.142857
2389.533557,7.880163,-0.036357,0.021559,-5.94,7.22,615.884,2059.285714
2390.288591,5.932007,0.070714,0.081244,-4.72,12.84,614.494,2024.52381
2391.043624,3.60876,-0.051362,0.120907,-4.81,12.22,541.703,2099.285714
2391.798658,1.575814,-0.126936,0.032335,-1.24,11.36,717.736,2112.380952
2392.855705,0.13809,-1.29988,-0.076399,3.01,2.29,506.608,2036.666667
2393.258389,-0.027585,-1.82882,-0.104781,3.4,0.77,617.359,2130
2394.013423,-0.165904,-3.21739,-0.037577,9.36,0.19,801.218,2103.333333
2394.768456,-0.155686,-4.961308,-0.089346,13.69,0.17,841.529,2254.761905
2395.52349,-0.252331,-7.046082,-0.191113,12.87,-0.51,900.027,2268.571429
2396.278523,-0.250645,-8.517156,-0.097964,11.02,-0.03,862.454,2168.809524
2397.033557,-0.33368,-9.705149,0.024856,8.85,-0.41,929.697,2232.619048
2397.788591,-0.370626,-10.370503,-0.080284,6.59,-0.09,830.037,2224.761905
2398.543624,-0.394316,-10.601408,-0.221036,4.57,0.52,786.195,2183.571429
2399.298658,-0.454978,-10.742677,-0.1947,4.67,0.49,711.61,2109.52381
2400.003356,-0.465893,-10.842863,-0.166993,4.02,0.5,792.384,2164.52381
2400.758389,-0.45712,-10.826332,-0.107972,3.57,0.39,814.559,2203.571429
2401.513423,-0.475242,-10.745385,0.000402,3.36,0.14,791.169,2188.333333
2402.268456,-0.475464,-10.75231,-0.039065,3.25,0,783.095,2188.809524
2403.02349,-0.393098,-10.747869,0.083646,2.37,1.26,741.995,2173.333333
2403.778523,-0.60072,-10.736856,0.027609,4.38,1.86,749.548,2185.952381
2404.533557,-0.557495,-10.835687,0.15233,3.46,0.25,704.325,2131.190476
2405.489933,-0.572075,-10.845945,0.21395,2.75,0.15,505.83,2156.428571
2406.043624,-0.518962,-10.897362,0.164226,2.95,0.46,627.758,2132.857143
2406.798658,-0.532401,-10.685982,0.127506,-0.38,-0.08,710.042,2159.761905
